nombre,tipo,categoria,lat,lng
''San Antonio de Padua'',bakery,retail,-32.879387,-68.82499
Venecia CONFITERÍA & PASTELERÍA,bakery,retail,-32.884952799999994,-68.8324615
"Panadería ""De Licity""",bakery,retail,-32.882953,-68.820893
Verdulería Barcala,bakery,retail,-32.8820766,-68.8224453
Panadería Matienzo,bakery,retail,-32.8816305,-68.8251897
Tortas Artesanales San Ignacio,bakery,retail,-32.8819458,-68.83957079999999
PRINCIPE DE ASTURIAS Panadería y Pastelería,bakery,retail,-32.87903689999999,-68.857202
PRINCIPE DE ASTURIAS PANADERIA Y CONFITERIA,bakery,retail,-32.87909500000001,-68.857399
LA NUEVA PERLA PANADERIA,bakery,retail,-32.8772872,-68.8548407
Piamonte,bakery,retail,-32.8773769,-68.856617
Panaderia Las Tres Espigas,bakery,retail,-32.88357209999999,-68.85514959999999
Panadería Trigal (Suc. Av. Las Heras),bakery,retail,-32.88541,-68.841859
La Cabaña del Pan Panaderia Y Confitería,bakery,retail,-32.8851529,-68.8415859
Panaderia Amanecer,bakery,retail,-32.87869010000001,-68.851368
TOBARES,bakery,retail,-32.879484,-68.854795
PANIFICADOS Independencia S.A.,bakery,retail,-32.870647,-68.83767100000001
PANADERÍA DONATA,bakery,retail,-32.8753431,-68.83796629999999
La Veneciana,bakery,retail,-32.8735869,-68.8396551
Crescent Pasteleria,bakery,retail,-32.8720759,-68.8397878
Panadería y Confitería Mitre,bakery,retail,-32.8679673,-68.8387218
Xocolatl,bakery,retail,-32.870562,-68.8404549
Pasteleria de Alta Gama Nocolatl,bakery,retail,-32.870562,-68.8404549
Dulce Arte Casero Mendoza,bakery,retail,-32.8647222,-68.83380629999999
La Tradicional Alameda,bakery,retail,-32.873064,-68.834586
Il Panettiere,bakery,retail,-32.87107,-68.834486
Olive Almacén Celíaco,bakery,retail,-32.8732494,-68.8348209
Torterísima,bakery,retail,-32.86817199999999,-68.8333239
Dolce capricho,bakery,retail,-32.8763871,-68.8348402
Pan Tojarse,bakery,retail,-32.868778,-68.8356759
Vicentica café & pastelería,bakery,retail,-32.876337,-68.836873
Vicentica café & pastelería,bakery,retail,-32.876337,-68.836873
Vicentica café & pastelería,bakery,retail,-32.876337,-68.836873
"PANADERÍA La nueva"" San Ignacio""",bakery,retail,-32.87207530000001,-68.822406
Panificadora la Nueva San Ignacio,bakery,retail,-32.871554,-68.82608379999999
Panaderia Graciela,bakery,retail,-32.87134400000001,-68.826015
Panadería & Confitería,bakery,retail,-32.8711477,-68.82837730000001
El Trébol,bakery,retail,-32.8730709,-68.830456
Dulce Tematica. Pasteleria Artesanal,bakery,retail,-32.86814489999999,-68.8200755
PANADERIA Virgen de Lourdes,bakery,retail,-32.86969599999999,-68.818325
MINI MERCADO DE TODO,convenience_store,retail,-32.86064100000001,-68.85058500000001
ARTESANA Panadería,bakery,retail,-32.8605499,-68.8492699
Rayen,bakery,retail,-32.8605051,-68.84920509999999
PIN PAN,bakery,retail,-32.860672,-68.84392
"Minimercado ""Santa Rita""",bakery,retail,-32.8656639,-68.8546889
MINIMARKET LAS TIPAS,convenience_store,retail,-32.8617239,-68.853819
BAKERY - CONFECTIONERY Mia And Ashley,bakery,retail,-32.861838,-68.854969
LA NUEVA PERLA,bakery,retail,-32.87123289999999,-68.846628
PANADERIA CONFITERIA PIN PAN,bakery,retail,-32.869597,-68.848162
ASTI HELADOS ARTESANALES,bakery,retail,-32.868698,-68.8513349
Panadería San Fancisco,bakery,retail,-32.86882299999999,-68.8530409
Panificadora Rayen,bakery,retail,-32.86618500000001,-68.848871
Delicias de la 6ta,bakery,retail,-32.86694000000001,-68.845418
La Veneciana,bakery,retail,-32.8690144,-68.8568658
Panadería y Confitería Mis Raíces,bakery,retail,-32.8624409,-68.8760729
Don Carlos,bakery,retail,-32.8491211,-68.8156204
PANADERIA PUENTE ALTO,bakery,retail,-32.842141,-68.8206759
Panaderia Penitentes,bakery,retail,-32.8562569,-68.82125979999999
MInimarket Congreso Servicompras,convenience_store,retail,-32.8570039,-68.821052
Primicias de la Abuela,bakery,retail,-32.85386380000001,-68.8222318
berben,bakery,retail,-32.85315690000001,-68.833592
La Ideal,bakery,retail,-32.84255689999999,-68.8676955
Pollería Panadería Moni,bakery,retail,-32.8384799,-68.8665369
Bakery Don Carlos,bakery,retail,-32.8562003,-68.8653016
Panadería La Estancia,bakery,retail,-32.836371,-68.833737
Panadería Alto Godoy,bakery,retail,-32.8604399,-68.8380229
ALMACEN Don Santiago,bakery,retail,-32.842919,-68.869779
"panaderia ""EL inca""",bakery,retail,-32.842013,-68.869585
Las tres niñas,convenience_store,retail,-32.8394267,-68.8691649
Tres de Oro,bakery,retail,-32.846062,-68.871488
DESPENSA J & M,bakery,retail,-32.84333,-68.871535
Panaderia y Confiteria Artesanales,bakery,retail,-32.8553624,-68.8290695
DON GENARO,bakery,retail,-32.8602039,-68.833246
Decir Delicias,bakery,retail,-32.8516601,-68.8475713
Despensa Los Amigos,convenience_store,retail,-32.8470366,-68.8427883
Panadería Elaboración Propia,bakery,retail,-32.85202499999999,-68.846758
Mil hojas CAFÉ,bakery,retail,-32.849686,-68.841121
La china,bakery,retail,-32.853618,-68.844864
el club del pan,bakery,retail,-32.84973189999999,-68.8403309
Mil Hojas,bakery,retail,-32.8517919,-68.84117119999999
Panaderia y Confiteria Candela,bakery,retail,-32.8394809,-68.840203
DELIVERY LEMOS,bakery,retail,-32.8553549,-68.842153
Panaderia la Estrella,bakery,retail,-32.8471,-68.8363425
Panadería Dulce Aroma,bakery,retail,-32.8532788,-68.8615731
San José Panadería,bakery,retail,-32.858444,-68.841998
Male,bakery,retail,-32.8578429,-68.8261919
PANIFICADORA San Antonio,bakery,retail,-32.85465,-68.8248979
Panaderia la palmera,bakery,retail,-32.8365974,-68.8718161
La esquina del Vino,liquor_store,retail,-32.906637,-68.84897
Believe,liquor_store,retail,-32.8942705,-68.8436083
VINOTECA 2972,liquor_store,retail,-32.950598,-68.78770349999999
WINE GALLERY,liquor_store,retail,-32.915241,-68.822092
VINOTECA & ACEITERA Grisel,grocery_or_supermarket,retail,-32.90101599999999,-68.790487
kiosco Snoopy,grocery_or_supermarket,retail,-32.8961524,-68.7792956
Dolce Vino,liquor_store,retail,-32.905243,-68.781733
Melesca - Wine & Beer,store,retail,-32.890788,-68.841922
Sol y Vino Mendoza,liquor_store,retail,-32.889307,-68.84790699999999
The store Fraternity bar,storage,retail,-32.900794,-68.8448008
Honolulu Bar,book_store,retail,-32.8995566,-68.842199
Instituto Nacional de Vinicultura,liquor_store,retail,-32.898784,-68.841819
HOUSE WINE,liquor_store,retail,-32.893015,-68.85173499999999
Roble.A Vinos & Bar,liquor_store,retail,-32.9292482,-68.84613759999999
DRINKING BAR,liquor_store,retail,-32.9221059,-68.85980909999999
La Bodeguita del Medio,liquor_store,retail,-32.89012999999999,-68.836972
Two Points Vinoteca - Wine Shop,liquor_store,retail,-32.888483,-68.844593
La Riojana-coop.vitivinicola de la Rioja Ltda,liquor_store,retail,-32.8843375,-68.85469119999999
THE WINE BARREL,liquor_store,retail,-32.866583,-68.829242
Rødder,liquor_store,retail,-32.85668,-68.808994
Internet Box - Cabinas Privadas,convenience_store,retail,-32.892856,-68.844093
Terraviva Vinos,liquor_store,retail,-32.8914285,-68.8395857
GO BAR,storage,retail,-32.8935869,-68.853346
Moe's Tavern,convenience_store,retail,-32.88952100000001,-68.8385459
La Tapera Wine,liquor_store,retail,-32.8876131,-68.84679609999999
X + DRUGSTORE,convenience_store,retail,-32.8897149,-68.84169
LA VIZCACHERA WINE,liquor_store,retail,-32.8714542,-68.8345435
DISTRIBUTOR DELFINA S.A. - BODEGAS LOPEZ,liquor_store,retail,-32.8775273,-68.84417479999999
GO BAR,liquor_store,retail,-32.8520995,-68.8412159
Paola Savelli,health,retail,-32.8893031,-68.81934129999999
Umara,store,retail,-32.903835,-68.844297
Pascual Porco - Godoy Cruz,health,retail,-32.9193342,-68.861216
DepiLife Mendoza,health,retail,-32.89476,-68.84184809999999
estética . group,health,retail,-32.887551,-68.8380909
Pura Piel Mendoza,health,retail,-32.89362970000001,-68.8486818
DANIEL DOMINGUEZ estilistas,health,retail,-32.892353,-68.847583
Umara,store,retail,-32.89325400000001,-68.8496996
Star Plena,health,retail,-32.885597,-68.853313
Jiranek Peluqueros,health,retail,-32.8894131,-68.8514864
Fashion Hair PELUQUEROS,health,retail,-32.91017900000001,-68.8009199
Pascual Porco,health,retail,-32.91462899999999,-68.8215599
Umara,store,retail,-32.9145259,-68.821547
ETHNIKA peluquería,health,retail,-32.896248,-68.805162
adara estética,health,retail,-32.91262799999999,-68.844242
Natalia Dominguez relax & beauty,health,retail,-32.8991625,-68.79459
Umara,store,retail,-32.8905502,-68.84204679999999
Espacio D'elite,health,retail,-32.89208300000001,-68.85759399999999
Kaua Club and Spa at Park Hyatt Mendoza Hotel,health,retail,-32.88647,-68.846147
QUIMEY,health,retail,-32.9480831,-68.7954635
Look Urbano,health,retail,-32.9398135,-68.8035675
Solena,health,retail,-32.9455669,-68.811178
Coiffeur Oscar Moron,health,retail,-32.943852,-68.8154122
ESTILISTA CAROLINA MONTENEGRO,health,retail,-32.92780739999999,-68.8586059
Peinados Emmanuel,health,retail,-32.92586000000001,-68.849751
andares Gabinete para la salud y la estética del pie,health,retail,-32.925819,-68.846639
ISRA ESTILISTA UNISEX,health,retail,-32.925176,-68.859369
Gustavo Velázquez,health,retail,-32.9244101,-68.8432701
La Pelu,health,retail,-32.94117610000001,-68.84162189999999
Alberto Onreyta Ariel García Qualityhaiplace,health,retail,-32.93732850000001,-68.8484951
PELUQUERÍA Ines UNISEX,health,retail,-32.937671,-68.8567443
Peluquería Unisex Maggi,health,retail,-32.938517,-68.832465
Precense PELUQUERIA UNISEX,health,retail,-32.9415614,-68.82649239999999
SANDRA PEINADOS SP,health,retail,-32.935277,-68.8585499
MARISA Peinados,health,retail,-32.93316840000001,-68.84594059999999
Federico Simchak PELUQUEROS,health,retail,-32.94549,-68.8538849
ofra estetica,store,retail,-32.9146269,-68.821494
JESUS SAMUEL PELUQUEROS,health,retail,-32.88464139999999,-68.7848789
Claudio Navarro ESTILISTA,health,retail,-32.899373,-68.78624200000002
Mauricio Mutti,health,retail,-32.8979069,-68.7833139
GUAPA'S PELUQUERÍA,health,retail,-32.89859599999999,-68.786748
Girasoles,health,retail,-32.898784,-68.78741300000002
Esthetic Fem,health,retail,-32.89823,-68.787217
SARO SPATARO,health,retail,-32.8979069,-68.7914
Lis Gisela,health,retail,-32.899764,-68.796866
GERARDO HAIR & COLOR,health,retail,-32.9148126,-68.812493
ESTILISTASUNISEX ROUSSE,health,retail,-32.90533420000001,-68.78260709999999
Majas Salud y Belleza,health,retail,-32.888315,-68.8589729
Afrodita Centro de Belleza Unisex,health,retail,-32.9250003,-68.8341353
PELUQUERIA CATANA,health,retail,-32.91858999999999,-68.836609
ROMINA peinados,health,retail,-32.915545,-68.848134
COIFFEUR ESTILISTA Inés Ludueña,health,retail,-32.9219682,-68.8669547
COOL CUTS EMMANUEL,health,retail,-32.9000659,-68.83160300000002
INKA KINESIOLOGÍA,health,retail,-32.9116002,-68.8261074
INKA KINESIOLOGÍA,health,retail,-32.9116002,-68.8261074
Eugenia Estilista,health,retail,-32.9087633,-68.8289889
Eugenia Estilista,health,retail,-32.9087633,-68.8289889
Kinésicos,health,retail,-32.914553,-68.83412
MAZZEI hair style,health,retail,-32.910958,-68.849682
Mafar Godoy Cruz,health,retail,-32.90750600000001,-68.85005
Eva Soto Olguera HAIR DESING,health,retail,-32.9073909,-68.851468
CENTRO DE ESTETICA AMARA,health,retail,-32.90885490000001,-68.861563
Giselle Tijeras y Colores,health,retail,-32.90945799999999,-68.87525690000001
Umara,store,retail,-32.8715541,-68.8815532
PELUQUERIA Cgm Peluqueros,health,retail,-32.8517359,-68.827995
Aries Peluquería,health,retail,-32.8843963,-68.8170532
Aries Peluquería,health,retail,-32.8843963,-68.8170532
Isalon Peluquería,health,retail,-32.8946079,-68.820711
Peinados Susana,health,retail,-32.8791797,-68.8220875
Piú Belle PELUQUERÍA,health,retail,-32.8881532,-68.8228446
AG ANNA GIMENEZ,health,retail,-32.88532660000001,-68.8235346
Eliana Salinas ESTILISTA UNISEX,health,retail,-32.86784,-68.818686
Superstar,health,retail,-32.8922699,-68.823436
LyF Peluquería unisex,health,retail,-32.8919969,-68.8044177
PELUQUERIA UNISEX A M,health,retail,-32.893907,-68.814962
"PELUQUERÍA ""BIBI""",health,retail,-32.8829245,-68.7842733
Peluquería Correa Saa,health,retail,-32.885052,-68.791568
Peluquería Correa Saa,health,retail,-32.885052,-68.791568
Peluquería Correa Saa,health,retail,-32.885052,-68.791568
Inés Navas,health,retail,-32.889778,-68.849459
Mix PELUQUEROS,health,retail,-32.8909669,-68.849546
Estilistas Urbanos KANNON,health,retail,-32.8910925,-68.8332181
WB INSTITUTO DE MEDICINA CORPORAL Y FACIAL,health,retail,-32.8960269,-68.838247
Belleza Urbana,health,retail,-32.891518,-68.838083
Alta Belleza,health,retail,-32.8927194,-68.8410335
Peluquería Rodriguez,health,retail,-32.891059,-68.842625
VALENTIN,health,retail,-32.8909139,-68.842328
OSADÍA,health,retail,-32.8966388,-68.8542168
Peluquerïa Unisex Beatriz Tortosa,health,retail,-32.89409,-68.8446139
URBANO LOOK ESTILISTA UNISEX,health,retail,-32.877265,-68.828068
Gia,health,retail,-32.88389600000001,-68.836771
VIDA y SALUD - Esthetic Center - Spa,health,retail,-32.8872563,-68.83798039999999
Daylo Plas,store,retail,-32.8856267,-68.8383356
PELUQUERIA UNISEX ANGE,health,retail,-32.88343,-68.833116
RAMÓN ALFONSO,health,retail,-32.8835085,-68.8426121
Graciela Castro SALON UNISEX,health,retail,-32.8825689,-68.8560409
Pelukeros Urbanos,health,retail,-32.88332090000001,-68.841382
New Style,health,retail,-32.88158,-68.852583
Romina Bogas ESTILISTA UNISEX,health,retail,-32.86667,-68.8382989
Gastón Miranda,health,retail,-32.8675685,-68.8377521
PELUQUERIA UNISEX Fashion Hair,health,retail,-32.861485,-68.8476
Salón de Belleza Que Coquetas,health,retail,-32.8606939,-68.8509189
Jelguy,clothing_store,retail,-32.87053709999999,-68.8416937
dp dpelos,health,retail,-32.864605,-68.842418
PELUQUERIA LAVERINTO,health,retail,-32.8420939,-68.822081
Danna SALON DE BELLEZA,health,retail,-32.8537449,-68.834622
Gloria ESTELISTA UNISEX,health,retail,-32.853851,-68.83402
Cordorniú Carolina PELUQUERIA,health,retail,-32.8463099,-68.861296
To your style,health,retail,-32.8590249,-68.856366
CICLISMO TOTAL,bicycle_store,retail,-32.848312,-68.834401
Ciclar Mendoza,bicycle_store,retail,-32.9508637,-68.7513467
ENDURANCE Mendoza,bicycle_store,retail,-32.919429,-68.830754
Bicicletería Arnone,bicycle_store,retail,-32.93009869999999,-68.8451754
Distribuidor Bici,bicycle_store,retail,-32.9182472,-68.83491599999999
ahumada BIKES,bicycle_store,retail,-32.94549,-68.853939
ZonaBike,bicycle_store,retail,-32.9290589,-68.847617
Bicicletería,bicycle_store,retail,-32.88790120000001,-68.7820672
Bici Mania,bicycle_store,retail,-32.904618,-68.838846
bicicleteria POTTENZA,bicycle_store,retail,-32.88829729999999,-68.8174289
La Cleta,bicycle_store,retail,-32.90779190000001,-68.8526637
bicicorsa,bicycle_store,retail,-32.8784459,-68.836451
Espósito HOGAR,home_goods_store,retail,-32.87919660000001,-68.82456499999999
Cycles Silicato,bicycle_store,retail,-32.8718786,-68.8231847
SILICATO BIKE,bicycle_store,retail,-32.87187610000001,-68.8231962
bicicletería el Sapito venta y reparación,bicycle_store,retail,-32.88350000000001,-68.856718
Neo Bike,bicycle_store,retail,-32.921737,-68.847775
Ambrosi Bicicletas,bicycle_store,retail,-32.9400882,-68.83277679999999
MATT,bicycle_store,retail,-32.9476289,-68.8010899
Carvicbike,bicycle_store,retail,-32.9309595,-68.8344594
MAXI BICI,bicycle_store,retail,-32.9280206,-68.8498822
High BIKE ciclismo,bicycle_store,retail,-32.8915521,-68.8031724
todociclismo,bicycle_store,retail,-32.88904,-68.815764
Bicicletas Evolution,bicycle_store,retail,-32.888822,-68.829107
Ambrosi Bicicletas,bicycle_store,retail,-32.8888403,-68.83027539999999
Mount Dam Bikes,bicycle_store,retail,-32.8897857,-68.8496079
Sochi Deportes,bicycle_store,retail,-32.8526442,-68.8412728
Rodados Contino,bicycle_store,retail,-32.9137838,-68.7605795
Maipu Ciclismo,bicycle_store,retail,-32.95025549999999,-68.78769129999999
Ciclismo Total,bicycle_store,retail,-32.8460311,-68.8339252
Paulinas,book_store,retail,-32.8919398,-68.8398966
Minimarket Siglo XXI,convenience_store,retail,-32.8942511,-68.8286402
MASDO,book_store,retail,-32.89853800000001,-68.8540879
SAN PABLO,book_store,retail,-32.896916,-68.8407819
Libros Iván Miszei,book_store,retail,-32.890899,-68.836998
GARCIA SANTOS LIBROS,book_store,retail,-32.892398,-68.83962
Cúspide,book_store,retail,-32.892278,-68.8396669
Yes Kioscos Únicos . Garibaldi 88 Mendoza,convenience_store,retail,-32.89071699999999,-68.83748899999999
Yes Kioscos Únicos . Catamarca 148 Mendoza,book_store,retail,-32.889579,-68.8363509
AGAPE,book_store,retail,-32.8895429,-68.837666
Mix De Compras,book_store,retail,-32.884747,-68.83771899999999
Open Copy,book_store,retail,-32.89078,-68.845304
shambala,book_store,retail,-32.892074,-68.843487
SBS International Bookstore,book_store,retail,-32.8884466,-68.83926799999999
Yes Kioscos Únicos . Paseo Sarmiento 211 Mendoza,book_store,retail,-32.889978,-68.8421599
BRUMA Ediciones,book_store,retail,-32.889471,-68.841839
EL REY DAVID,convenience_store,retail,-32.887856,-68.8398179
Librería - Computación,book_store,retail,-32.903344,-68.838661
LocuraMagic Comics!,book_store,retail,-32.88782260000001,-68.8388078
COMPUTADORAS UNIMEV,book_store,retail,-32.91154700000001,-68.798962
Yenny,book_store,retail,-32.9015031,-68.7979488
Yes Kioscos Únicos . San Martin Sur,book_store,retail,-32.941526,-68.84929799999999
SWEET BAR,book_store,retail,-32.916368,-68.8389399
SWEET BAR,book_store,retail,-32.916368,-68.8389399
INK about it,book_store,retail,-32.920374,-68.844689
MENDOZA DIDACTICOS,book_store,retail,-32.894269799999996,-68.8385365
Mundo Impreso,book_store,retail,-32.9128909,-68.8455613
PLAZA ARIZU DVD CLUB,book_store,retail,-32.910314,-68.8447159
LIBRERIA ARCOBALENO,book_store,retail,-32.899933,-68.830878
EDIUNC,book_store,retail,-32.8891839,-68.8471479
Papeleria Entre Rios,book_store,retail,-32.885844,-68.83718499999999
Yenny,book_store,retail,-32.8907976,-68.8393054
Mi Libreria,book_store,retail,-32.8806076,-68.8393732
NIPPONA Comics,book_store,retail,-32.888632,-68.83793899999999
DISTRIBUIDORA PERÚ,book_store,retail,-32.894374,-68.841859
ASC LIBROS JURÍDICOS S.A.,book_store,retail,-32.8962282,-68.8433991
Libreria San Pablo,book_store,retail,-32.8959072,-68.8407326
Librería Cervantes,book_store,retail,-32.8956359,-68.838118
CIL INTERNATIONAL BOOK CENTER,book_store,retail,-32.8884679,-68.8383779
Ricardo Fernandez Autoservicio,book_store,retail,-32.87438789999999,-68.834947
Manos Amigas. Librería Escolar y Artística,book_store,retail,-32.94924,-68.815242
LIBRERIA LOTFI EDITORIAL,book_store,retail,-32.8876519,-68.8389859
Papelera Comercial.com,book_store,retail,-32.89729800000001,-68.838674
ACUARELA,book_store,retail,-32.9427715,-68.8234729
Autoservicio EL OBRERO,book_store,retail,-32.95017,-68.7887049
DESPENSA ITALIA,convenience_store,retail,-32.9512633,-68.78688489999999
LIBRERÍA RINALDI VANINA,book_store,retail,-32.9520182,-68.7877453
Paito,book_store,retail,-32.9508507,-68.7878296
LIBRERÍA SAN JORGE,book_store,retail,-32.95064300000001,-68.7882889
LA POSTA,book_store,retail,-32.9393556,-68.80292639999999
MINIMARKET La Base,book_store,retail,-32.9481097,-68.8003508
PEPI,clothing_store,retail,-32.9480159,-68.7979139
Lorena,book_store,retail,-32.9488486,-68.7944108
L M Librería Escolar,book_store,retail,-32.947471,-68.80108290000001
TROZADERO ANNA,convenience_store,retail,-32.9489952,-68.79396200000001
DRUGSTORE VIVI,book_store,retail,-32.94850900000001,-68.79384639999999
Libreria Urquiza,book_store,retail,-32.9453912,-68.8058732
4 SOLES MINIMERCADO,book_store,retail,-32.9521548,-68.8450004
El Expresso,book_store,retail,-32.9512953,-68.85308739999999
Drugstore La Estación Walmart,book_store,retail,-32.951699,-68.85794
YOLY,book_store,retail,-32.9509819,-68.84247189999999
KIOSCO Mirta,book_store,retail,-32.94976,-68.85576
